,Title,Original search,Url
140,惠州仲恺高新技术产业开发区农业技术服务中心区级 …,广东省惠州仲恺高新区陈江街道办二号污水处理厂及管网建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191204_13489791.htm
141,惠州仲恺高新区行政服务中心管理信息化系统采购中 …,广东省惠州仲恺高新区陈江街道办二号污水处理厂及管网建设PPP项目,http://www.ccgp.gov.cn/cggg/dfbx/zbgg/201103/t20110329_1544440.shtml
142,随州市城北污水处理厂PPP项目资格预审公告,随州市城北污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201702/t20170213_7916350.htm
143,明光市城北污水处理厂及乡镇污水处理厂PPP项目资 …,随州市城北污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201801/t20180115_9481877.htm
144,关于明光市城东污水处理厂 PPP 项目招标文件答疑 …,分宜工业园区城东污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201604/t20160428_6724311.htm
145,明光市城北污水处理厂建设及乡镇污水处理厂运营项 …,昌吉市城北污水处理厂和污泥无害化处理再利用建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201709/t20170913_8836790.htm
146,六安市城区水环境（厂-网-河）一体化综合治理一 …,蓝塘镇污水处理厂一期工程BOT项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201912/t20191209_13518028.htm
147,关于西安市污水处理厂污泥集中处置PPP项目资格预 …,随州市城北污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201711/t20171107_9117396.htm
148,十堰市郧阳区乡镇污水处理厂PPP项目社会资本方采 …,湖南省岳阳市君山区乡镇污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201811/t20181108_11063731.htm
149,石首市住房和城乡建设局石首市城东污水处理厂（城 …,昌吉市城北污水处理厂和污泥无害化处理再利用建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201706/t20170628_8443337.htm
150,嵩明县环保局云南省昆明市嵩明县污水处理厂（厂网 …,黑龙江省哈尔滨市巴彦县兴隆镇污水处理厂ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201808/t20180815_10481134.htm
151,江苏对7个PPP省级试点项目给予奖补资金2252万元_ …,江苏省徐州市奎河污水处理厂及金山大沟、姚庄大沟片区雨污分流工程PPP项,http://www.ccgp.gov.cn/ppp/zx/df/jiangsu/201912/t20191223_13621630.htm
152,南昌市自来水工程有限责任公司万载县污水处理厂提 …,江西南昌污水处理提标改造工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201905/t20190514_12069904.htm
153,南昌市自来水工程有限责任公司赣县城南生活污水处 …,江西南昌污水处理提标改造工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201902/t20190228_11692517.htm
154,南昌市自来水工程有限责任公司资溪县城市污水处理 …,江西南昌污水处理提标改造工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202001/t20200106_13712803.htm
155,西吉县污水处理厂提标改造工程PPP项目中标公告,江西南昌污水处理提标改造工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201708/t20170810_8662169.htm
156,红谷滩污水处理厂扩建工程PPP咨询服务项目 招标公告,江西省南昌市红谷滩污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/oss/download?uuid=99FECFA63AED535717419BAFC17EAD
157,南昌经开区桑海产业园道路及污水整治PPP项目公开 …,江西省南昌市红谷滩污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201711/t20171117_9178119.htm
158,南昌首创环保能源有限公司南昌泉岭生活垃圾焚烧发 …,江西省南昌市红谷滩污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201909/t20190902_12810094.htm
159,赣州永正工程造价咨询有限公司关于江西省南昌市自 …,江西省南昌市青山湖污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201910/t20191018_13135119.htm
160,江西省宜春经济技术开发区管理委员会宜春经济技术 …,江西省赣州市高新技术产业开发区中国稀金谷洋塘污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/zygg/cjgg/201708/t20170825_8749916.htm
161,中咨江西工程有限公司关于峡江县河西工业聚集区污 …,江西省南昌市青山湖污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201902/t20190201_11605481.htm
162,峡江县污水处理厂提标改造工程BOT采购项目单一来 …,江西省南昌市红谷滩污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201912/t20191228_13667161.htm
163,中标公告_中国政府采购网 - ccgp.gov.cn,齐河城西污水处理厂,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/
164,青山湖污水处理厂扩建工程PPP咨询服务项目 招标公告,江西省南昌市青山湖污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/oss/download?uuid=91BBA5DE5C055B0F2F5585ADC7D0E7
165,容县城区污水处理厂提标扩建工程项目勘察-设计-采 …,江西省南昌市青山湖污水处理厂扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201809/t20180904_10621270.htm
166,安阳新型化工产业园污水处理厂项目（二次）结果公告,上冶镇污水处理厂,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201904/t20190409_11875885.htm
167,安阳新型化工产业园污水处理厂项目（二次）招标公告,上冶镇污水处理厂,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201903/t20190318_11768015.htm
168,漯河市源汇区马沟（沙澧产业集聚区）污水处理厂二 …,河南省漯河市马沟污水处理工程（二期）项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201906/t20190612_12248573.htm
169,郑州市陈三桥污水处理厂二期工程中标结果 更正公 …,郑州市上街区第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201808/t20180806_10421856.htm
170,新乡县综合污水处理厂工程（EPC+O模式）结果公示,隆回县污水处理系统工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201906/t20190626_12336611.htm
171,公开招标公告_中国政府采购网,青海省共和县污水管网与污水处理厂提标改造及扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/index_1.htm
172,地方公告 - 中国政府采购网,河南省安阳市东区污水处理厂二期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/index_6.htm
173,清远市清新区PPP模式整区推进生活污水处理设施建 …,广东省清远市阳山县PPP模式整县推进污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201709/t20170914_8843115.htm
174,定安县项目管理中心-定安县城乡污水治理（黄竹、 …,河源江东新区古竹污水处理厂建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201907/t20190710_12432616.htm
175,张家川回族自治县住房和城乡建设局张家川县城镇污 …,甘肃省天水市张家川回族自治县城镇污水处理厂一期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201908/t20190813_12667846.htm
176,张家川县城镇污水处理厂一期工程PPP项目公开招标 …,织金县城乡污水处理（一期）PPP建设项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191224_13633442.htm
177,泰兴经济开发区污水处理及生态环境提升PPP项目资 …,新建区污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201810/t20181010_10858398.htm
178,监督检查_中国政府采购网 - ccgp.gov.cn,陕西省咸阳市大西安（咸阳）文化体育功能区污水处理厂PPP项目,http://www.ccgp.gov.cn/jdjc/
179,南宁市兴宁区住房和城乡建设局三塘镇那平江、四塘 …,三塘镇那平江、四塘河沿岸农村生活污水处理设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201910/t20191025_13186681.htm
180,桂诚工程造价咨询事务有限责任公司三塘镇那平江、 …,三塘镇那平江、四塘河沿岸农村生活污水处理设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202001/t20200102_13692553.htm
181,桂诚工程造价咨询事务有限责任公司关于三塘镇那平 …,三塘镇那平江、四塘河沿岸农村生活污水处理设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201911/t20191128_13444954.htm
182,资格预审公告_中国政府采购网 - ccgp.gov.cn,云和县城市污水处理厂清洁排放技术改造及城区污水零直排工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/index_10.htm
183,安阳新型化工产业园污水处理厂特许经营权实施方案 …,上冶镇污水处理厂,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201808/t20180820_10505279.htm
184,安阳新型化工产业园污水处理厂地质灾害危险性评估 …,上冶镇污水处理厂,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201808/t20180820_10505319.htm
185,黄石市污水处理厂升级改造及配套管网工程银行贷款,东方市污水处理厂升级改造工程,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201703/t20170310_7989476.htm
186,玉林龙腾投资有限公司伟业水厂（含续建工程）和伟 …,东方市污水处理厂升级改造工程,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201804/t20180410_9764173.htm
187,中央公告_中国政府采购网 - ccgp.gov.cn,邵阳市国家农业科技园（湘商产业园）污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/zygg/
188,东辽县乡镇污水处理工程PPP项目社会资本采购咨询 …,东辽县污水处理工程+PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201806/t20180626_10162385.htm
189,东辽县乡镇污水处理工程设计服务项目中标公示,东辽县污水处理工程+PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201806/t20180607_10059549.htm
190,涞源县污水处理厂扩建工程PPP项目中标公告,隆回县污水处理系统工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191227_13664605.htm
191,东辽县污水改造工程公开招标项目 - ccgp.gov.cn,东辽县污水处理工程+PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201806/t20180609_10072419.htm
192,东辽县环境保护局地埋式一体化污水处理设施采购项目,东辽县污水处理工程+PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201708/t20170816_8695792.htm
193,威宁县乡镇污水处理工程PPP项目更正公告,桑植县乡镇污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201906/t20190626_12336857.htm
194,金华市恒信招标代理有限公司关于东阳市城市建设投 …,东阳市污水处理有限公司四期工程,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201701/t20170126_7898412.htm
195,牙克石市尾水生态综合利用等工程PPP项目预中标（ …,东阳市污水处理有限公司四期工程,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201906/t20190605_12209826.htm
196,牙克石市尾水生态综合利用等工程PPP项目中标公告,东阳市污水处理有限公司四期工程,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201906/t20190618_12283205.htm
197,中宁县财政局中宁县第三污水处理厂、新材料循环经 …,中宁县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/201702/t20170210_7913323.htm
198,中宁获中央PPP项目工作经费200万元,中宁县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201605/t20160524_6814275.htm
199,夏邑县第三污水处理厂PPP项目谈判备忘录,河南省商丘市夏邑县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201706/t20170629_8453298.htm
200,建宁县住房和城乡规划建设局建宁县乡镇及农村生活 …,碧江区乡镇及农村生活污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201711/t20171107_9121689.htm
201,韶关市第三污水处理厂工程PPP项目中标结果公告,空港新城北区污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201903/t20190304_11704468.htm
202,怀宁县经开区及乡镇污水处理厂（站）建设PPP项目  …,随县乡镇污水处理厂及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201708/t20170803_8624480.htm
203,成武县第二污水处理厂工程项目（PPP）中标结果公示,西峡县县城第二污水处理工程ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201809/t20180921_10751212.htm
204,莱州市水务局莱州市第二污水处理厂PPP项目中标公告,中宁县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201903/t20190312_11744637.htm
205,南丰县住房和城乡建设局南丰县农村生活污水收集及 …,江西省会昌县月亮湾新区污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201911/t20191129_13451885.htm
206,长丰县乡镇污水处理厂PPP项目公开招标公告（第二 …,丰县城乡污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201801/t20180115_9481808.htm
207,长丰县县域农村生活污水治理专项规划编制项目中 …,丰县城乡污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201710/t20171010_8958380.htm
208,长丰县乡镇污水处理厂PPP答疑公告 - ccgp.gov.cn,丰县城乡污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201712/t20171203_9268782.htm
209,长丰县乡镇污水处理厂PPP预中标（成交）社会资本 …,丰县城乡污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201802/t20180227_9612256.htm
210,商谷片区污水处理厂建设及配套管网工程PPP项目中 …,城东片区污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202001/t20200109_13733697.htm
211,市第二污水处理厂扩建工程及配套管网工程PPP项目 …,临沂市罗庄区第二污水处理厂改扩建PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191212_13552745.htm
212,商谷片区污水处理厂建设及配套管网工程PPP社会资 …,临沂市商谷片区污水处理厂建设及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201911/t20191130_13458389.htm
213,国际生态城污水处理厂及配套管网工程PPP项目社会 …,乌鲁木齐市城北新区污水处理厂管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/dylygg/201912/t20191201_13460766.htm
214,临沂市罗庄区第二污水处理厂改扩建PPP项目采购项 …,山东省滨州市博兴县第二污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201902/t20190201_11602056.htm
215,信息公告_中国政府采购网,随县乡镇污水处理厂及配套管网工程PPP项目,http://www.ccgp.gov.cn/xxgg/
216,国际生态城污水处理厂及配套管网工程PPP项目更正 …,临沂市国际生态城污水处理厂建设及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201909/t20190918_12938471.htm
217,临沂市罗庄区第二污水处理厂改扩建PPP项目单一来 …,冷水江市污水处理厂改扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/dylygg/201708/t20170811_8671808.htm
218,柳青河第二污水处理厂扩建及其配套管网工程PPP社 …,临沂市第二污水处理厂扩建工程及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/dylygg/201912/t20191201_13460765.htm
219,临沂经济技术开发区第二污水处理厂及中水回用工 …,临沂市罗庄区第二污水处理厂改扩建PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201811/t20181116_11126151.htm
220,临沂市罗庄区第二污水处理厂改扩建PPP项目资格预 …,临沂市罗庄区第二污水处理厂改扩建PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201812/t20181219_11378388.htm
221,临沂高新技术产业开发区污水处理厂改扩建工程PPP …,临沂市罗庄区第二污水处理厂改扩建PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/dylygg/201611/t20161130_7655260.htm
222,临沭县城区生活污水处理PPP项目社会资本方采购中 …,临沭县城区生活污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190822_12736178.htm
223,泽州县乡村生活污水处理PPP项目招标公告,山西省晋城市泽州县乡村生活污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201901/t20190116_11529557.htm
224,PPP采购公告 - 中国政府采购网 - ccgp.gov.cn,辰溪县污水处理厂二期扩建提标及附属工程PPP项目,http://www.ccgp.gov.cn/ppp/pppzbgg/
225,封开县水务局封开县生活污水处理全县捆绑PPP项目 …,鹤峰县乡镇生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201802/t20180226_9608784.htm
226,泗洪县城区雨污分流暨开发区污水处理厂工程PPP项 …,兰州七里河安宁污水处理厂改扩建工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201712/t20171211_9317161.htm
227,崇阳县乡镇生活污水处理PPP项目成交结果公告,鹤峰县乡镇生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201711/t20171103_9103868.htm
